candidate_ID,assigned_ID,year,state,postal,FIPS,chamber,long_district_FIPS,long_district_name,short_FIPS
AZ-Y56E1J8_Gabaldon_R,Y56E1J8,2020,Arizona,AZ,4,upper,610U500US04002,"State Senate District 2 (2016), Arizona",4002
AZ-9CP448E_Workman_M,9CP448E,2020,Arizona,AZ,4,upper,610U500US04002,"State Senate District 2 (2016), Arizona",4002
AZ-CL26B59_Gonzales_S,CL26B59,2020,Arizona,AZ,4,upper,610U500US04003,"State Senate District 3 (2016), Arizona",4003
AZ-7F0Z3P8_Otondo_L,7F0Z3P8,2020,Arizona,AZ,4,upper,610U500US04004,"State Senate District 4 (2016), Arizona",4004
AZ-S1326KH_Angry_T,S1326KH,2020,Arizona,AZ,4,upper,610U500US04004,"State Senate District 4 (2016), Arizona",4004
AZ-2KL462Y_Snyder_G,2KL462Y,2020,Arizona,AZ,4,upper,610U500US04004,"State Senate District 4 (2016), Arizona",4004
AZ-2208VAG_Murray_A,2208VAG,2020,Arizona,AZ,4,upper,610U500US04005,"State Senate District 5 (2016), Arizona",4005
AZ-6T5WS83_Schul_Z,6T5WS83,2020,Arizona,AZ,4,upper,610U500US04005,"State Senate District 5 (2016), Arizona",4005
AZ-5Y6P1B1_Borrelli_S,5Y6P1B1,2020,Arizona,AZ,4,upper,610U500US04005,"State Senate District 5 (2016), Arizona",4005
AZ-61EH9B3_French_F,61EH9B3,2020,Arizona,AZ,4,upper,610U500US04006,"State Senate District 6 (2016), Arizona",4006
AZ-U5513CX_Rogers_W,U5513CX,2020,Arizona,AZ,4,upper,610U500US04006,"State Senate District 6 (2016), Arizona",4006
AZ-K982KN4_Peshlakai_J,K982KN4,2020,Arizona,AZ,4,upper,610U500US04007,"State Senate District 7 (2016), Arizona",4007
AZ-54C4NM9_McGuire_B,54C4NM9,2020,Arizona,AZ,4,upper,610U500US04008,"State Senate District 8 (2016), Arizona",4008
AZ-AS0387H_Shope_T,AS0387H,2020,Arizona,AZ,4,upper,610U500US04008,"State Senate District 8 (2016), Arizona",4008
AZ-ZRA4448_Steele_V,ZRA4448,2020,Arizona,AZ,4,upper,610U500US04009,"State Senate District 9 (2016), Arizona",4009
AZ-2Y13NH3_Engel_K,2Y13NH3,2020,Arizona,AZ,4,upper,610U500US04010,"State Senate District 10 (2016), Arizona",4010
AZ-F3WT627_Wadsack_J,F3WT627,2020,Arizona,AZ,4,upper,610U500US04010,"State Senate District 10 (2016), Arizona",4010
AZ-5X97Q3C_Mendoza_J,5X97Q3C,2020,Arizona,AZ,4,upper,610U500US04011,"State Senate District 11 (2016), Arizona",4011
AZ-81CH2Y4_Leach_V,81CH2Y4,2020,Arizona,AZ,4,upper,610U500US04011,"State Senate District 11 (2016), Arizona",4011
AZ-3FL5L52_Robinson_L,3FL5L52,2020,Arizona,AZ,4,upper,610U500US04012,"State Senate District 12 (2016), Arizona",4012
AZ-36NZ46U_Petersen_W,36NZ46U,2020,Arizona,AZ,4,upper,610U500US04012,"State Senate District 12 (2016), Arizona",4012
AZ-9BEW521_Kerr_S,9BEW521,2020,Arizona,AZ,4,upper,610U500US04013,"State Senate District 13 (2016), Arizona",4013
AZ-41W7JB0_Backus_B,41W7JB0,2020,Arizona,AZ,4,upper,610U500US04013,"State Senate District 13 (2016), Arizona",4013
AZ-O195Z1S_Karp_B,O195Z1S,2020,Arizona,AZ,4,upper,610U500US04014,"State Senate District 14 (2016), Arizona",4014
AZ-116MQV8_Gowan_D,116MQV8,2020,Arizona,AZ,4,upper,610U500US04014,"State Senate District 14 (2016), Arizona",4014
AZ-3708RKL_Barto_N,3708RKL,2020,Arizona,AZ,4,upper,610U500US04015,"State Senate District 15 (2016), Arizona",4015
AZ-61S4M5S_Smith_M,61S4M5S,2020,Arizona,AZ,4,upper,610U500US04015,"State Senate District 15 (2016), Arizona",4015
AZ-6F6R4R7_Grayson_R,6F6R4R7,2020,Arizona,AZ,4,upper,610U500US04016,"State Senate District 16 (2016), Arizona",4016
AZ-W5W60S8_Townsend_K,W5W60S8,2020,Arizona,AZ,4,upper,610U500US04016,"State Senate District 16 (2016), Arizona",4016
AZ-0W995JG_Fierro_N,0W995JG,2020,Arizona,AZ,4,upper,610U500US04016,"State Senate District 16 (2016), Arizona",4016
AZ-6Z076NA_Hart_J,6Z076NA,2020,Arizona,AZ,4,upper,610U500US04016,"State Senate District 16 (2016), Arizona",4016
AZ-9LB268O_Kurdoglu_A,9LB268O,2020,Arizona,AZ,4,upper,610U500US04017,"State Senate District 17 (2016), Arizona",4017
AZ-57X5I4S_Mesnard_J,57X5I4S,2020,Arizona,AZ,4,upper,610U500US04017,"State Senate District 17 (2016), Arizona",4017
AZ-M99G5G6_Bowie_S,M99G5G6,2020,Arizona,AZ,4,upper,610U500US04018,"State Senate District 18 (2016), Arizona",4018
AZ-622SA4T_Sharer_S,622SA4T,2020,Arizona,AZ,4,upper,610U500US04018,"State Senate District 18 (2016), Arizona",4018
AZ-IG283K8_Contreras_L,IG283K8,2020,Arizona,AZ,4,upper,610U500US04019,"State Senate District 19 (2016), Arizona",4019
AZ-862K8VC_Ervin_D,862K8VC,2020,Arizona,AZ,4,upper,610U500US04020,"State Senate District 20 (2016), Arizona",4020
AZ-4J9A4B1_Boyer_P,4J9A4B1,2020,Arizona,AZ,4,upper,610U500US04020,"State Senate District 20 (2016), Arizona",4020
AZ-54QX9M4_Whitman_B,54QX9M4,2020,Arizona,AZ,4,upper,610U500US04021,"State Senate District 21 (2016), Arizona",4021
AZ-XP351I0_Gray_R,XP351I0,2020,Arizona,AZ,4,upper,610U500US04021,"State Senate District 21 (2016), Arizona",4021
AZ-0EE15L7_Tyree_S,0EE15L7,2020,Arizona,AZ,4,upper,610U500US04022,"State Senate District 22 (2016), Arizona",4022
AZ-T5H86W2_Livingston_D,T5H86W2,2020,Arizona,AZ,4,upper,610U500US04022,"State Senate District 22 (2016), Arizona",4022
AZ-188ZB8Y_Blattman_S,188ZB8Y,2020,Arizona,AZ,4,upper,610U500US04023,"State Senate District 23 (2016), Arizona",4023
AZ-8MVD151_Ugenti-Rita_M,8MVD151,2020,Arizona,AZ,4,upper,610U500US04023,"State Senate District 23 (2016), Arizona",4023
AZ-U8J9W96_Kirsch_K,U8J9W96,2020,Arizona,AZ,4,upper,610U500US04023,"State Senate District 23 (2016), Arizona",4023
AZ-Q744V3W_Alston_L,Q744V3W,2020,Arizona,AZ,4,upper,610U500US04024,"State Senate District 24 (2016), Arizona",4024
AZ-9ER0T95_Michaels_R,9ER0T95,2020,Arizona,AZ,4,upper,610U500US04024,"State Senate District 24 (2016), Arizona",4024
AZ-V1Y424P_Weigel_P,V1Y424P,2020,Arizona,AZ,4,upper,610U500US04025,"State Senate District 25 (2016), Arizona",4025
AZ-106T3SK_Pace_T,106T3SK,2020,Arizona,AZ,4,upper,610U500US04025,"State Senate District 25 (2016), Arizona",4025
AZ-CU2597Z_Mendez_J,CU2597Z,2020,Arizona,AZ,4,upper,610U500US04026,"State Senate District 26 (2016), Arizona",4026
AZ-P3N4F79_Chin_J,P3N4F79,2020,Arizona,AZ,4,upper,610U500US04026,"State Senate District 26 (2016), Arizona",4026
AZ-Z5140UK_Rios_R,Z5140UK,2020,Arizona,AZ,4,upper,610U500US04027,"State Senate District 27 (2016), Arizona",4027
AZ-0IP337Q_Shreves_G,0IP337Q,2020,Arizona,AZ,4,upper,610U500US04027,"State Senate District 27 (2016), Arizona",4027
AZ-CCE6799_Marsh_C,CCE6799,2020,Arizona,AZ,4,upper,610U500US04028,"State Senate District 28 (2016), Arizona",4028
AZ-H6J96G5_McGee_K,H6J96G5,2020,Arizona,AZ,4,upper,610U500US04028,"State Senate District 28 (2016), Arizona",4028
AZ-8T3F21Q_Quezada_M,8T3F21Q,2020,Arizona,AZ,4,upper,610U500US04029,"State Senate District 29 (2016), Arizona",4029
AZ-34AS05N_Wilson_J,34AS05N,2020,Arizona,AZ,4,upper,610U500US04029,"State Senate District 29 (2016), Arizona",4029
AZ-V2Q58U4_Carpenter_C,V2Q58U4,2020,Arizona,AZ,4,upper,610U500US04029,"State Senate District 29 (2016), Arizona",4029
AZ-344U4RF_Navarrete_T,344U4RF,2020,Arizona,AZ,4,upper,610U500US04030,"State Senate District 30 (2016), Arizona",4030
AR-XM5549B_Francis_R,XM5549B,2020,Arkansas,AR,5,upper,610U500US05001,"State Senate District 1 (2016), Arkansas",5001
AR-040L5IT_Hester_B,040L5IT,2020,Arkansas,AR,5,upper,610U500US05001,"State Senate District 1 (2016), Arkansas",5001
AR-78OFI77_Craig_R,78OFI77,2020,Arkansas,AR,5,upper,610U500US05002,"State Senate District 2 (2016), Arkansas",5002
AR-344CUE5_Hendren_J,344CUE5,2020,Arkansas,AR,5,upper,610U500US05002,"State Senate District 2 (2016), Arkansas",5002
AR-619OQ6M_Eads_L,619OQ6M,2020,Arkansas,AR,5,upper,610U500US05007,"State Senate District 7 (2016), Arkansas",5007
AR-IZH3819_Hickey_J,IZH3819,2020,Arkansas,AR,5,upper,610U500US05011,"State Senate District 11 (2016), Arkansas",5011
AR-V3Z633I_Maloch_B,V3Z633I,2020,Arkansas,AR,5,upper,610U500US05012,"State Senate District 12 (2016), Arkansas",5012
AR-796OF8Y_Beckham_C,796OF8Y,2020,Arkansas,AR,5,upper,610U500US05012,"State Senate District 12 (2016), Arkansas",5012
AR-U5122NO_Overly_B,U5122NO,2020,Arkansas,AR,5,upper,610U500US05013,"State Senate District 13 (2016), Arkansas",5013
AR-M5J398N_Clark_A,M5J398N,2020,Arkansas,AR,5,upper,610U500US05013,"State Senate District 13 (2016), Arkansas",5013
AR-0C5Y8O1_Davis_B,0C5Y8O1,2020,Arkansas,AR,5,upper,610U500US05016,"State Senate District 16 (2016), Arkansas",5016
AR-8QY8I97_Sullivan_D,8QY8I97,2020,Arkansas,AR,5,upper,610U500US05021,"State Senate District 21 (2016), Arkansas",5021
AR-7B92LZ6_Wallace_D,7B92LZ6,2020,Arkansas,AR,5,upper,610U500US05022,"State Senate District 22 (2016), Arkansas",5022
AR-Z961M5J_Caldwell_R,Z961M5J,2020,Arkansas,AR,5,upper,610U500US05023,"State Senate District 23 (2016), Arkansas",5023
AR-90P8F7S_Flowers_S,90P8F7S,2020,Arkansas,AR,5,upper,610U500US05025,"State Senate District 25 (2016), Arkansas",5025
AR-PY95M87_Cheatham_E,PY95M87,2020,Arkansas,AR,5,upper,610U500US05026,"State Senate District 26 (2016), Arkansas",5026
AR-3MHX260_Gilmore_B,3MHX260,2020,Arkansas,AR,5,upper,610U500US05026,"State Senate District 26 (2016), Arkansas",5026
AR-8JA533Q_Burrell_K,8JA533Q,2020,Arkansas,AR,5,upper,610U500US05027,"State Senate District 27 (2016), Arkansas",5027
AR-T1D09G6_Garner_T,T1D09G6,2020,Arkansas,AR,5,upper,610U500US05027,"State Senate District 27 (2016), Arkansas",5027
AR-BQ67F20_Dismang_J,BQ67F20,2020,Arkansas,AR,5,upper,610U500US05028,"State Senate District 28 (2016), Arkansas",5028
AR-4D5J76T_Hill_R,4D5J76T,2020,Arkansas,AR,5,upper,610U500US05029,"State Senate District 29 (2016), Arkansas",5029
AR-BD189V5_Tucker_C,BD189V5,2020,Arkansas,AR,5,upper,610U500US05032,"State Senate District 32 (2016), Arkansas",5032
AR-56NY47Z_Thomas_B,56NY47Z,2020,Arkansas,AR,5,upper,610U500US05032,"State Senate District 32 (2016), Arkansas",5032
AR-6P81FE3_Dixon_A,6P81FE3,2020,Arkansas,AR,5,upper,610U500US05034,"State Senate District 34 (2016), Arkansas",5034
AR-D1385YS_English_J,D1385YS,2020,Arkansas,AR,5,upper,610U500US05034,"State Senate District 34 (2016), Arkansas",5034
CA-U73XJ06_Swartz_P,U73XJ06,2020,California,CA,6,upper,610U500US06001,"State Senate District 1 (2016), California",6001
CA-6V89SR6_Dahle_B,6V89SR6,2020,California,CA,6,upper,610U500US06001,"State Senate District 1 (2016), California",6001
CA-47E5GI4_Dodd_B,47E5GI4,2020,California,CA,6,upper,610U500US06003,"State Senate District 3 (2016), California",6003
CA-E1I2F14_Santamaria_C,E1I2F14,2020,California,CA,6,upper,610U500US06003,"State Senate District 3 (2016), California",6003
CA-09JLQ52_Eggman_S,09JLQ52,2020,California,CA,6,upper,610U500US06005,"State Senate District 5 (2016), California",6005
CA-180EIV6_Ridenour_J,180EIV6,2020,California,CA,6,upper,610U500US06005,"State Senate District 5 (2016), California",6005
CA-K1461ZR_Glazer_S,K1461ZR,2020,California,CA,6,upper,610U500US06007,"State Senate District 7 (2016), California",6007
CA-O5SK629_Mobley_J,O5SK629,2020,California,CA,6,upper,610U500US06007,"State Senate District 7 (2016), California",6007
CA-O3S868W_Skinner_N,O3S868W,2020,California,CA,6,upper,610U500US06009,"State Senate District 9 (2016), California",6009
CA-6NF20R4_Dluzak_J,6NF20R4,2020,California,CA,6,upper,610U500US06009,"State Senate District 9 (2016), California",6009
CA-8HAV071_Wiener_S,8HAV071,2020,California,CA,6,upper,610U500US06011,"State Senate District 11 (2016), California",6011
CA-85R2GL8_Fielder_J,85R2GL8,2020,California,CA,6,upper,610U500US06011,"State Senate District 11 (2016), California",6011
CA-P45H05N_Becker_J,P45H05N,2020,California,CA,6,upper,610U500US06013,"State Senate District 13 (2016), California",6013
CA-20A74IN_Glew_A,20A74IN,2020,California,CA,6,upper,610U500US06013,"State Senate District 13 (2016), California",6013
CA-923SIY3_Cortese_D,923SIY3,2020,California,CA,6,upper,610U500US06015,"State Senate District 15 (2016), California",6015
CA-96UIC50_Ravel_A,96UIC50,2020,California,CA,6,upper,610U500US06015,"State Senate District 15 (2016), California",6015
CA-235UQP4_Laird_J,235UQP4,2020,California,CA,6,upper,610U500US06017,"State Senate District 17 (2016), California",6017
CA-0V76L4W_Nohrden_V,0V76L4W,2020,California,CA,6,upper,610U500US06017,"State Senate District 17 (2016), California",6017
CA-NA_NA_NA,NA,2020,California,CA,6,upper,610U500US06019,"State Senate District 19 (2016), California",6019
CA-66U17YH_Michaels_G,66U17YH,2020,California,CA,6,upper,610U500US06019,"State Senate District 19 (2016), California",6019
CA-F301M1C_Mueller_K,F301M1C,2020,California,CA,6,upper,610U500US06021,"State Senate District 21 (2016), California",6021
CA-V20A0M9_Wilk_S,V20A0M9,2020,California,CA,6,upper,610U500US06021,"State Senate District 21 (2016), California",6021
CA-1G027IW_Medina_A,1G027IW,2020,California,CA,6,upper,610U500US06023,"State Senate District 23 (2016), California",6023
CA-J79R1B7_Bogh_R,J79R1B7,2020,California,CA,6,upper,610U500US06023,"State Senate District 23 (2016), California",6023
"CA-701CGC1_Portantino,_A",701CGC1,2020,California,CA,6,upper,610U500US06025,"State Senate District 25 (2016), California",6025
CA-1XOF625_Hazelton_K,1XOF625,2020,California,CA,6,upper,610U500US06025,"State Senate District 25 (2016), California",6025
CA-U1M61A7_Stern_H,U1M61A7,2020,California,CA,6,upper,610U500US06027,"State Senate District 27 (2016), California",6027
CA-E7A5F07_Salem_H,E7A5F07,2020,California,CA,6,upper,610U500US06027,"State Senate District 27 (2016), California",6027
CA-R93B7Z0_Newman_J,R93B7Z0,2020,California,CA,6,upper,610U500US06029,"State Senate District 29 (2016), California",6029
CA-2W92TN5_Chang_L,2W92TN5,2020,California,CA,6,upper,610U500US06029,"State Senate District 29 (2016), California",6029
CA-337WXA3_Roth_R,337WXA3,2020,California,CA,6,upper,610U500US06031,"State Senate District 31 (2016), California",6031
CA-5VQ464Y_Taylor_R,5VQ464Y,2020,California,CA,6,upper,610U500US06031,"State Senate District 31 (2016), California",6031
CA-P836V0W_Gonzalez_L,P836V0W,2020,California,CA,6,upper,610U500US06033,"State Senate District 33 (2016), California",6033
CA-98JP6E6_Castillo_E,98JP6E6,2020,California,CA,6,upper,610U500US06033,"State Senate District 33 (2016), California",6033
CA-XP913X6_Bradford_S,XP913X6,2020,California,CA,6,upper,610U500US06035,"State Senate District 35 (2016), California",6035
CA-W4O868W_Perry_A,W4O868W,2020,California,CA,6,upper,610U500US06035,"State Senate District 35 (2016), California",6035
CA-9O2X5S4_Min_D,9O2X5S4,2020,California,CA,6,upper,610U500US06037,"State Senate District 37 (2016), California",6037
CA-43RV8I1_Moorlach_J,43RV8I1,2020,California,CA,6,upper,610U500US06037,"State Senate District 37 (2016), California",6037
CA-5289AHP_Atkins_T,5289AHP,2020,California,CA,6,upper,610U500US06039,"State Senate District 39 (2016), California",6039
CA-Y0A1P64_Blankenship_L,Y0A1P64,2020,California,CA,6,upper,610U500US06039,"State Senate District 39 (2016), California",6039
CO-T3134XO_Flaumenhaft_E,T3134XO,2020,Colorado,CO,8,upper,610U500US08004,"State Senate District 4 (2016), Colorado",8004
CO-NG7885N_Smallwood_J,NG7885N,2020,Colorado,CO,8,upper,610U500US08004,"State Senate District 4 (2016), Colorado",8004
CO-ST24D89_Harlos_W,ST24D89,2020,Colorado,CO,8,upper,610U500US08004,"State Senate District 4 (2016), Colorado",8004
CO-7LJW401_Hanlon_K,7LJW401,2020,Colorado,CO,8,upper,610U500US08008,"State Senate District 8 (2016), Colorado",8008
CO-4259PBA_Rankin_R,4259PBA,2020,Colorado,CO,8,upper,610U500US08008,"State Senate District 8 (2016), Colorado",8008
CO-UD840U1_McCallian_R,UD840U1,2020,Colorado,CO,8,upper,610U500US08010,"State Senate District 10 (2016), Colorado",8010
CO-57JJ49I_Liston_L,57JJ49I,2020,Colorado,CO,8,upper,610U500US08010,"State Senate District 10 (2016), Colorado",8010
CO-0E3EO43_Johnson_H,0E3EO43,2020,Colorado,CO,8,upper,610U500US08010,"State Senate District 10 (2016), Colorado",8010
CO-8IO011E_Johnson_E,8IO011E,2020,Colorado,CO,8,upper,610U500US08012,"State Senate District 12 (2016), Colorado",8012
CO-U11KL03_Gardner_B,U11KL03,2020,Colorado,CO,8,upper,610U500US08012,"State Senate District 12 (2016), Colorado",8012
CO-OPX6491_Harris_Z,OPX6491,2020,Colorado,CO,8,upper,610U500US08012,"State Senate District 12 (2016), Colorado",8012
CO-876BZ7Y_Ginal_J,876BZ7Y,2020,Colorado,CO,8,upper,610U500US08014,"State Senate District 14 (2016), Colorado",8014
CO-MH4X319_Hochheimer_H,MH4X319,2020,Colorado,CO,8,upper,610U500US08014,"State Senate District 14 (2016), Colorado",8014
CO-6QC4A38_Lewis_S,6QC4A38,2020,Colorado,CO,8,upper,610U500US08017,"State Senate District 17 (2016), Colorado",8017
CO-FQX2976_Menza_M,FQX2976,2020,Colorado,CO,8,upper,610U500US08017,"State Senate District 17 (2016), Colorado",8017
CO-3DW69K7_O'Connor_A,3DW69K7,2020,Colorado,CO,8,upper,610U500US08017,"State Senate District 17 (2016), Colorado",8017
CO-001BM1U_Fenberg_S,001BM1U,2020,Colorado,CO,8,upper,610U500US08018,"State Senate District 18 (2016), Colorado",8018
CO-1EJ626I_Cage_P,1EJ626I,2020,Colorado,CO,8,upper,610U500US08018,"State Senate District 18 (2016), Colorado",8018
CO-45HNJ65_Zenzinger_R,45HNJ65,2020,Colorado,CO,8,upper,610U500US08019,"State Senate District 19 (2016), Colorado",8019
CO-T501S4X_Gerber_L,T501S4X,2020,Colorado,CO,8,upper,610U500US08019,"State Senate District 19 (2016), Colorado",8019
CO-M38M72S_Moreno_D,M38M72S,2020,Colorado,CO,8,upper,610U500US08021,"State Senate District 21 (2016), Colorado",8021
CO-R48S91Y_Mendez_M,R48S91Y,2020,Colorado,CO,8,upper,610U500US08021,"State Senate District 21 (2016), Colorado",8021
CO-OC33E92_Boccella_S,OC33E92,2020,Colorado,CO,8,upper,610U500US08023,"State Senate District 23 (2016), Colorado",8023
CO-7R88WP0_Kirkmeyer_B,7R88WP0,2020,Colorado,CO,8,upper,610U500US08023,"State Senate District 23 (2016), Colorado",8023
CO-8579SCQ_DiGiallonardo_M,8579SCQ,2020,Colorado,CO,8,upper,610U500US08023,"State Senate District 23 (2016), Colorado",8023
CO-03O31JK_Dickerson_P,03O31JK,2020,Colorado,CO,8,upper,610U500US08025,"State Senate District 25 (2016), Colorado",8025
CO-A298K8Y_Priola_K,A298K8Y,2020,Colorado,CO,8,upper,610U500US08025,"State Senate District 25 (2016), Colorado",8025
CO-T918R6G_Bridges_J,T918R6G,2020,Colorado,CO,8,upper,610U500US08026,"State Senate District 26 (2016), Colorado",8026
CO-T12K5N5_Roth_B,T12K5N5,2020,Colorado,CO,8,upper,610U500US08026,"State Senate District 26 (2016), Colorado",8026
CO-12NV4D1_Solomon_M,12NV4D1,2020,Colorado,CO,8,upper,610U500US08026,"State Senate District 26 (2016), Colorado",8026
CO-XE9O709_Kolker_C,XE9O709,2020,Colorado,CO,8,upper,610U500US08027,"State Senate District 27 (2016), Colorado",8027
CO-5L43S3I_Staiert_S,5L43S3I,2020,Colorado,CO,8,upper,610U500US08027,"State Senate District 27 (2016), Colorado",8027
CO-54SZ0C3_Buckner_J,54SZ0C3,2020,Colorado,CO,8,upper,610U500US08028,"State Senate District 28 (2016), Colorado",8028
CO-9R5T5D9_Stecher_K,9R5T5D9,2020,Colorado,CO,8,upper,610U500US08028,"State Senate District 28 (2016), Colorado",8028
CO-S9K781E_Fields_R,S9K781E,2020,Colorado,CO,8,upper,610U500US08029,"State Senate District 29 (2016), Colorado",8029
CO-J7QU201_Poague_M,J7QU201,2020,Colorado,CO,8,upper,610U500US08029,"State Senate District 29 (2016), Colorado",8029
CO-1URO774_Hansen_C,1URO774,2020,Colorado,CO,8,upper,610U500US08031,"State Senate District 31 (2016), Colorado",8031
CO-RO70W41_Townsend_D,RO70W41,2020,Colorado,CO,8,upper,610U500US08031,"State Senate District 31 (2016), Colorado",8031
CO-6F9V7E6_Coleman_J,6F9V7E6,2020,Colorado,CO,8,upper,610U500US08033,"State Senate District 33 (2016), Colorado",8033
CO-0MV05F6_Burton_J,0MV05F6,2020,Colorado,CO,8,upper,610U500US08033,"State Senate District 33 (2016), Colorado",8033
CO-97M5JC0_Lopez_C,97M5JC0,2020,Colorado,CO,8,upper,610U500US08035,"State Senate District 35 (2016), Colorado",8035
CO-B1S109K_Simpson_C,B1S109K,2020,Colorado,CO,8,upper,610U500US08035,"State Senate District 35 (2016), Colorado",8035
CT-1I50NO3_Fonfara_J,1I50NO3,2020,Connecticut,CT,9,upper,610U500US09001,"State Senate District 1 (2016), Connecticut",9001
CT-93F9A6P_Ruhe_B,93F9A6P,2020,Connecticut,CT,9,upper,610U500US09001,"State Senate District 1 (2016), Connecticut",9001
CT-4Y5L2Q1_Sanders_M,4Y5L2Q1,2020,Connecticut,CT,9,upper,610U500US09001,"State Senate District 1 (2016), Connecticut",9001
CT-6E04I7T_McCrory_D,6E04I7T,2020,Connecticut,CT,9,upper,610U500US09002,"State Senate District 2 (2016), Connecticut",9002
CT-9BD8Z32_Anwar_S,9BD8Z32,2020,Connecticut,CT,9,upper,610U500US09003,"State Senate District 3 (2016), Connecticut",9003
CT-UHM0365_Cassano_S,UHM0365,2020,Connecticut,CT,9,upper,610U500US09004,"State Senate District 4 (2016), Connecticut",9004
CT-02KW05I_Corey_M,02KW05I,2020,Connecticut,CT,9,upper,610U500US09004,"State Senate District 4 (2016), Connecticut",9004
CT-6OZ6V54_Harris_H,6OZ6V54,2020,Connecticut,CT,9,upper,610U500US09004,"State Senate District 4 (2016), Connecticut",9004
CT-H22K1S8_Green_K,H22K1S8,2020,Connecticut,CT,9,upper,610U500US09004,"State Senate District 4 (2016), Connecticut",9004
CT-65HEP48_Slap_D,65HEP48,2020,Connecticut,CT,9,upper,610U500US09005,"State Senate District 5 (2016), Connecticut",9005
CT-OP775Y4_Chabot_P,OP775Y4,2020,Connecticut,CT,9,upper,610U500US09005,"State Senate District 5 (2016), Connecticut",9005
CT-Q0987WQ_Nawrocki_J,Q0987WQ,2020,Connecticut,CT,9,upper,610U500US09005,"State Senate District 5 (2016), Connecticut",9005
CT-8A8QX26_Lopes_R,8A8QX26,2020,Connecticut,CT,9,upper,610U500US09006,"State Senate District 6 (2016), Connecticut",9006
CT-WCC5638_Bizzarro_G,WCC5638,2020,Connecticut,CT,9,upper,610U500US09006,"State Senate District 6 (2016), Connecticut",9006
CT-6Q70G8B_Moffa_F,6Q70G8B,2020,Connecticut,CT,9,upper,610U500US09007,"State Senate District 7 (2016), Connecticut",9007
CT-08OF87K_Kissel_J,08OF87K,2020,Connecticut,CT,9,upper,610U500US09007,"State Senate District 7 (2016), Connecticut",9007
